curr pt[0] time,curr pt[0] vehicle time,curr pt[0],curr pt[1] time,curr pt[1] vehicle time,curr pt[1],curr param time,curr param vehicle time,curr param,desired pt[0] time,desired pt[0] vehicle time,desired pt[0],desired pt[1] time,desired pt[1] vehicle time,desired pt[1],desired yaw (rad) time,desired yaw (rad) vehicle time,desired yaw (rad),crosstrack error time,crosstrack error vehicle time,crosstrack error,front wheel angle (rad) time,front wheel angle (rad) vehicle time,front wheel angle (rad),desired speed (m/s) time,desired speed (m/s) vehicle time,desired speed (m/s),feedforward accel (m/s^2) time,feedforward accel (m/s^2) vehicle time,feedforward accel (m/s^2),output accel (m/s^2) time,output accel (m/s^2) vehicle time,output accel (m/s^2),current yaw (rad) time,current yaw (rad) vehicle time,current yaw (rad),current speed (m/s) time,current speed (m/s) vehicle time,current speed (m/s)
1739502640.1363766,0.5299994945526123,0.10882169667425678,1739502640.136391,0.5299994945526123,-0.0004272615560179105,1739502640.1364095,0.5299994945526123,0.022334704805690164,1739502640.1364307,0.5299994945526123,2.957740733492,1739502640.136443,0.5299994945526123,-0.077,1739502640.136458,0.5299994945526123,-0.02687135235706951,1739502640.1364715,0.5299994945526123,-0.056006179090768306,1739502640.136485,0.5299994945526123,-0.052951494053988635,1739502640.1364987,0.5299994945526123,2.3904599344023905,1739502640.1365128,0.5299994945526123,0.0,1739502640.1365266,0.5299994945526123,1.920088441226457,1739502640.1365407,0.5299994945526123,6.275966870030994,1739502640.1365545,0.5299994945526123,0.47037149317593346
1739502640.1559532,0.549999475479126,0.10882169667425678,1739502640.1559675,0.549999475479126,-0.0004272615560179105,1739502640.1559856,0.549999475479126,0.022334704805690164,1739502640.1560068,0.549999475479126,2.957740733492,1739502640.1560187,0.549999475479126,-0.077,1739502640.156034,0.549999475479126,-0.02687135235706951,1739502640.1560476,0.549999475479126,-0.056006179090768306,1739502640.1560612,0.549999475479126,-0.052951494053988635,1739502640.1560748,0.549999475479126,2.3904599344023905,1739502640.1560888,0.549999475479126,0.0,1739502640.1561024,0.549999475479126,1.920088441226457,1739502640.1561165,0.549999475479126,6.275966870030994,1739502640.1561303,0.549999475479126,0.47037149317593346
1739502640.1753914,0.5699994564056396,0.10882169667425678,1739502640.1753974,0.5699994564056396,-0.0004272615560179105,1739502640.1754055,0.5699994564056396,0.022334704805690164,1739502640.1754148,0.5699994564056396,2.957740733492,1739502640.1754198,0.5699994564056396,-0.077,1739502640.1754262,0.5699994564056396,-0.02687135235706951,1739502640.1754322,0.5699994564056396,-0.056006179090768306,1739502640.1754382,0.5699994564056396,-0.052951494053988635,1739502640.175444,0.5699994564056396,2.3904599344023905,1739502640.17545,0.5699994564056396,0.0,1739502640.175456,0.5699994564056396,1.920088441226457,1739502640.1754618,0.5699994564056396,6.275966870030994,1739502640.175468,0.5699994564056396,0.47037149317593346
1739502640.194292,0.5899994373321533,0.10882169667425678,1739502640.1942956,0.5899994373321533,-0.0004272615560179105,1739502640.1943002,0.5899994373321533,0.022334704805690164,1739502640.1943054,0.5899994373321533,2.957740733492,1739502640.1943085,0.5899994373321533,-0.077,1739502640.1943128,0.5899994373321533,-0.02687135235706951,1739502640.1943164,0.5899994373321533,-0.056006179090768306,1739502640.19432,0.5899994373321533,-0.052951494053988635,1739502640.1943235,0.5899994373321533,2.3904599344023905,1739502640.194327,0.5899994373321533,0.0,1739502640.1943305,0.5899994373321533,1.920088441226457,1739502640.194334,0.5899994373321533,6.275966870030994,1739502640.1943378,0.5899994373321533,0.47037149317593346
1739502640.2141337,0.609999418258667,0.10882169667425678,1739502640.2141373,0.609999418258667,-0.0004272615560179105,1739502640.2141418,0.609999418258667,0.022334704805690164,1739502640.2141476,0.609999418258667,2.957740733492,1739502640.2141504,0.609999418258667,-0.077,1739502640.2141542,0.609999418258667,-0.02687135235706951,1739502640.2141578,0.609999418258667,-0.056006179090768306,1739502640.2141614,0.609999418258667,-0.052951494053988635,1739502640.2141647,0.609999418258667,2.3904599344023905,1739502640.2141683,0.609999418258667,0.0,1739502640.214172,0.609999418258667,1.920088441226457,1739502640.2141755,0.609999418258667,6.275966870030994,1739502640.214179,0.609999418258667,0.47037149317593346
1739502640.2347357,0.6299993991851807,0.16605068655188848,1739502640.2347395,0.6299993991851807,-0.0009043270420709959,1739502640.23475,0.6299993991851807,0.02290699470446648,1739502640.2347555,0.6299993991851807,3.17762407557747,1739502640.2347586,0.6299993991851807,-0.08008663722247125,1739502640.2347627,0.6299993991851807,-0.026286615384780634,1739502640.234766,0.6299993991851807,-0.05030998898661317,1739502640.2347696,0.6299993991851807,-0.04256957009120678,1739502640.2347732,0.6299993991851807,2.4013780034457635,1739502640.2347767,0.6299993991851807,0.0,1739502640.2347803,0.6299993991851807,1.7764492094825028,1739502640.234784,0.6299993991851807,6.273599246506047,1739502640.2347872,0.6299993991851807,0.5800415046128746
1739502640.2544994,0.6499993801116943,0.16605068655188848,1739502640.2545033,0.6499993801116943,-0.0009043270420709959,1739502640.2545078,0.6499993801116943,0.02290699470446648,1739502640.2545135,0.6499993801116943,3.17762407557747,1739502640.2545164,0.6499993801116943,-0.08008663722247125,1739502640.2545204,0.6499993801116943,-0.026286615384780634,1739502640.254524,0.6499993801116943,-0.05030998898661317,1739502640.2545276,0.6499993801116943,-0.04256957009120678,1739502640.2545311,0.6499993801116943,2.4013780034457635,1739502640.2545347,0.6499993801116943,0.0,1739502640.254538,0.6499993801116943,1.8213364988328888,1739502640.2545416,0.6499993801116943,6.273599246506047,1739502640.2545455,0.6499993801116943,0.5800415046128746
1739502640.274287,0.669999361038208,0.16605068655188848,1739502640.2742908,0.669999361038208,-0.0009043270420709959,1739502640.274295,0.669999361038208,0.02290699470446648,1739502640.2743,0.669999361038208,3.17762407557747,1739502640.274303,0.669999361038208,-0.08008663722247125,1739502640.2743065,0.669999361038208,-0.026286615384780634,1739502640.2743099,0.669999361038208,-0.05030998898661317,1739502640.2743132,0.669999361038208,-0.04256957009120678,1739502640.2743163,0.669999361038208,2.4013780034457635,1739502640.27432,0.669999361038208,0.0,1739502640.274323,0.669999361038208,1.8213364988328888,1739502640.2743266,0.669999361038208,6.273599246506047,1739502640.27433,0.669999361038208,0.5800415046128746
1739502640.294291,0.6899993419647217,0.16605068655188848,1739502640.2942934,0.6899993419647217,-0.0009043270420709959,1739502640.2942963,0.6899993419647217,0.02290699470446648,1739502640.2942991,0.6899993419647217,3.17762407557747,1739502640.2943003,0.6899993419647217,-0.08008663722247125,1739502640.2943022,0.6899993419647217,-0.026286615384780634,1739502640.2943034,0.6899993419647217,-0.05030998898661317,1739502640.2943048,0.6899993419647217,-0.04256957009120678,1739502640.294306,0.6899993419647217,2.4013780034457635,1739502640.2943075,0.6899993419647217,0.0,1739502640.2943091,0.6899993419647217,1.8213364988328888,1739502640.2943103,0.6899993419647217,6.273599246506047,1739502640.294312,0.6899993419647217,0.5800415046128746
1739502640.3135154,0.7099993228912354,0.16605068655188848,1739502640.313518,0.7099993228912354,-0.0009043270420709959,1739502640.313521,0.7099993228912354,0.02290699470446648,1739502640.3135238,0.7099993228912354,3.17762407557747,1739502640.3135252,0.7099993228912354,-0.08008663722247125,1739502640.313527,0.7099993228912354,-0.026286615384780634,1739502640.3135285,0.7099993228912354,-0.05030998898661317,1739502640.3135302,0.7099993228912354,-0.04256957009120678,1739502640.3135314,0.7099993228912354,2.4013780034457635,1739502640.313533,0.7099993228912354,0.0,1739502640.3135345,0.7099993228912354,1.8213364988328888,1739502640.313536,0.7099993228912354,6.273599246506047,1739502640.3135376,0.7099993228912354,0.5800415046128746
