#柱子上面的三个
(4.9, 0.12, -1.3)
(4.9, 0.12, -1.1)
(4.9, 0.12, -0.90)

#最下方的三个点
(4.9, 0.39, -0.77)
(4.9, 0.13, -0.77)
(4.9, -0.14, -0.77)

#稍微靠近中间的三个点
(4.9, 0.52, -0.60)
(4.9, 0.13, -0.60)
(4.9, -0.25, -0.60)

#中间的三个点
(4.9, 0.52, -0.44)
(4.9, 0.13, -0.44)
(4.9, -0.25, -0.44)

#上面三个点
(4.9, 0.39, -0.25)
(4.9, 0.13, -0.25)
(4.8, -0.14, -0.25)

#最上面两个点
(4.9, 0, -0.085)
(4.9, 0.25, -0.085)

