curr pt[0] time,curr pt[0] vehicle time,curr pt[0],curr pt[1] time,curr pt[1] vehicle time,curr pt[1],curr param time,curr param vehicle time,curr param,desired pt[0] time,desired pt[0] vehicle time,desired pt[0],desired pt[1] time,desired pt[1] vehicle time,desired pt[1],desired yaw (rad) time,desired yaw (rad) vehicle time,desired yaw (rad),crosstrack error time,crosstrack error vehicle time,crosstrack error,front wheel angle (rad) time,front wheel angle (rad) vehicle time,front wheel angle (rad),desired speed (m/s) time,desired speed (m/s) vehicle time,desired speed (m/s),feedforward accel (m/s^2) time,feedforward accel (m/s^2) vehicle time,feedforward accel (m/s^2),output accel (m/s^2) time,output accel (m/s^2) vehicle time,output accel (m/s^2),current yaw (rad) time,current yaw (rad) vehicle time,current yaw (rad),current speed (m/s) time,current speed (m/s) vehicle time,current speed (m/s),Past the end of trajectory time,Past the end of trajectory vehicle time
1740481171.6983995,3.5199966430664062,2.1354343149822705,1740481171.698401,3.5199966430664062,0.0,1740481171.6984031,3.5199966430664062,0.01727660038006992,1740481171.698405,3.5199966430664062,5.977273462233186,1740481171.6984062,3.5199966430664062,0.0,1740481171.6984074,3.5199966430664062,0.0,1740481171.6984084,3.5199966430664062,0.0,1740481171.6984096,3.5199966430664062,0.0,1740481171.6984103,3.5199966430664062,0.9953447362377328,1740481171.6984112,3.5199966430664062,0.046552637622633286,1740481171.6984122,3.5199966430664062,0.076470122603851,1740481171.6984131,3.5199966430664062,0.0,1740481171.698414,3.5199966430664062,0.9654272512565151,1740481179.0775814,10.899989604949951
1740481171.7210515,3.53999662399292,2.1354343149822705,1740481171.7210534,3.53999662399292,0.0,1740481171.7210567,3.53999662399292,0.0,1740481171.7210588,3.53999662399292,6.066288817495301,1740481171.7210596,3.53999662399292,0.0,1740481171.7210608,3.53999662399292,0.0,1740481171.7210617,3.53999662399292,0.0,1740481171.7210627,3.53999662399292,0.0,1740481171.7210634,3.53999662399292,0.9951203104270931,1740481171.721064,3.53999662399292,0.0,1740481171.721065,3.53999662399292,0.029693059170578073,1740481171.721066,3.53999662399292,0.0,1740481171.7210667,3.53999662399292,0.9654272512565151,1740481179.0989714,10.919989585876465
1740481171.7385013,3.5599966049194336,2.1354343149822705,1740481171.7385032,3.5599966049194336,0.0,1740481171.7385051,3.5599966049194336,0.0,1740481171.7385073,3.5599966049194336,6.066288817495301,1740481171.7385082,3.5599966049194336,0.0,1740481171.7385094,3.5599966049194336,0.0,1740481171.7385104,3.5599966049194336,0.0,1740481171.738511,3.5599966049194336,0.0,1740481171.738512,3.5599966049194336,0.9951203104270931,1740481171.738513,3.5599966049194336,0.0,1740481171.738514,3.5599966049194336,0.029693059170578073,1740481171.7385147,3.5599966049194336,0.0,1740481171.7385154,3.5599966049194336,0.9654272512565151,1740481179.1181512,10.939989566802979
1740481171.758492,3.5799965858459473,2.1354343149822705,1740481171.758494,3.5799965858459473,0.0,1740481171.7585132,3.5799965858459473,0.0,1740481171.7585154,3.5799965858459473,6.066288817495301,1740481171.7585166,3.5799965858459473,0.0,1740481171.7585177,3.5799965858459473,0.0,1740481171.7585187,3.5799965858459473,0.0,1740481171.75852,3.5799965858459473,0.0,1740481171.7585206,3.5799965858459473,0.9951203104270931,1740481171.7585218,3.5799965858459473,0.0,1740481171.7585225,3.5799965858459473,0.029693059170578073,1740481171.7585237,3.5799965858459473,0.0,1740481171.7585244,3.5799965858459473,0.9654272512565151,1740481179.1390676,10.959989547729492
1740481171.7776988,3.599996566772461,2.1354343149822705,1740481171.7777007,3.599996566772461,0.0,1740481171.7777026,3.599996566772461,0.0,1740481171.7777047,3.599996566772461,6.066288817495301,1740481171.7777057,3.599996566772461,0.0,1740481171.7777069,3.599996566772461,0.0,1740481171.7777078,3.599996566772461,0.0,1740481171.7777088,3.599996566772461,0.0,1740481171.7777097,3.599996566772461,0.9951203104270931,1740481171.777711,3.599996566772461,0.0,1740481171.7777116,3.599996566772461,0.029693059170578073,1740481171.7777126,3.599996566772461,0.0,1740481171.7777138,3.599996566772461,0.9654272512565151,1740481179.158064,10.979989528656006
1740481171.798155,3.6199965476989746,2.24163750167411,1740481171.7981575,3.6199965476989746,0.0,1740481171.7981606,3.6199965476989746,0.01725827975732575,1740481171.7981627,3.6199965476989746,6.081165292893379,1740481171.7981637,3.6199965476989746,0.0,1740481171.798165,3.6199965476989746,0.0,1740481171.798166,3.6199965476989746,0.0,1740481171.798167,3.6199965476989746,0.0,1740481171.7981682,3.6199965476989746,0.9951203104270931,1740481171.7981691,3.6199965476989746,0.048796895729072975,1740481171.79817,3.6199965476989746,0.0802221767680735,1740481171.798171,3.6199965476989746,0.0,1740481171.798172,3.6199965476989746,0.9642363490768915,1740481179.1777751,10.99998950958252
1740481171.8213463,3.6399965286254883,2.24163750167411,1740481171.8213482,3.6399965286254883,0.0,1740481171.8213503,3.6399965286254883,0.0,1740481171.8213527,3.6399965286254883,6.170110199827893,1740481171.8213534,3.6399965286254883,0.0,1740481171.8213844,3.6399965286254883,0.0,1740481171.8213885,3.6399965286254883,0.0,1740481171.8213897,3.6399965286254883,0.0,1740481171.8213906,3.6399965286254883,0.9947783462612243,1740481171.8213913,3.6399965286254883,0.0,1740481171.8213923,3.6399965286254883,0.030541997184332814,1740481171.8213933,3.6399965286254883,0.0,1740481171.8213942,3.6399965286254883,0.9642363490768915,1740481179.1990256,11.019989490509033
1740481171.8381422,3.659996509552002,2.24163750167411,1740481171.838144,3.659996509552002,0.0,1740481171.838146,3.659996509552002,0.0,1740481171.838148,3.659996509552002,6.170110199827893,1740481171.838149,3.659996509552002,0.0,1740481171.8381505,3.659996509552002,0.0,1740481171.8381512,3.659996509552002,0.0,1740481171.8381522,3.659996509552002,0.0,1740481171.8381531,3.659996509552002,0.9947783462612243,1740481171.8381543,3.659996509552002,0.0,1740481171.8381553,3.659996509552002,0.030541997184332814,1740481171.838156,3.659996509552002,0.0,1740481171.838157,3.659996509552002,0.9642363490768915,1740481179.2229452,11.039989471435547
1740481171.8593853,3.6799964904785156,2.24163750167411,1740481171.8593872,3.6799964904785156,0.0,1740481171.8593895,3.6799964904785156,0.0,1740481171.8593915,3.6799964904785156,6.170110199827893,1740481171.8593924,3.6799964904785156,0.0,1740481171.8593938,3.6799964904785156,0.0,1740481171.8593948,3.6799964904785156,0.0,1740481171.8593955,3.6799964904785156,0.0,1740481171.859397,3.6799964904785156,0.9947783462612243,1740481171.8593976,3.6799964904785156,0.0,1740481171.8593986,3.6799964904785156,0.030541997184332814,1740481171.8593993,3.6799964904785156,0.0,1740481171.8594003,3.6799964904785156,0.9642363490768915,1740481179.238567,11.05998945236206
1740481171.8780854,3.6999964714050293,2.24163750167411,1740481171.8780897,3.6999964714050293,0.0,1740481171.878093,3.6999964714050293,0.0,1740481171.8780951,3.6999964714050293,6.170110199827893,1740481171.8780959,3.6999964714050293,0.0,1740481171.8780973,3.6999964714050293,0.0,1740481171.8780985,3.6999964714050293,0.0,1740481171.8780992,3.6999964714050293,0.0,1740481171.8781,3.6999964714050293,0.9947783462612243,1740481171.878101,3.6999964714050293,0.0,1740481171.8781018,3.6999964714050293,0.030541997184332814,1740481171.8781028,3.6999964714050293,0.0,1740481171.8781037,3.6999964714050293,0.9642363490768915,1740481179.2578835,11.079989433288574
1740481171.8982008,3.719996452331543,2.347638877618153,1740481171.8982038,3.719996452331543,0.0,1740481171.8982067,3.719996452331543,0.017219565629732606,1740481171.8982096,3.719996452331543,6.183376132733186,1740481171.898211,3.719996452331543,0.0,1740481171.8982127,3.719996452331543,0.0,1740481171.8982139,3.719996452331543,0.0,1740481171.898215,3.719996452331543,0.0,1740481171.8982162,3.719996452331543,0.9947783462612243,1740481171.8982177,3.719996452331543,0.05221653738776144,1740481171.8982189,3.719996452331543,0.08563390468315962,1740481171.89822,3.719996452331543,0.0,1740481171.8982213,3.719996452331543,0.9622595327146718,1740481179.2780669,11.099989414215088
1740481171.9220347,3.7399964332580566,2.347638877618153,1740481171.922038,3.7399964332580566,0.0,1740481171.922041,3.7399964332580566,0.0,1740481171.9220433,3.7399964332580566,6.272157943047497,1740481171.9220443,3.7399964332580566,0.0,1740481171.922046,3.7399964332580566,0.0,1740481171.9220471,3.7399964332580566,0.0,1740481171.9220486,3.7399964332580566,0.0,1740481171.92205,3.7399964332580566,0.9941851445791459,1740481171.9220521,3.7399964332580566,0.0,1740481171.9220536,3.7399964332580566,0.03192561186447407,1740481171.9220548,3.7399964332580566,0.0,1740481171.9220557,3.7399964332580566,0.9622595327146718,1740481179.2977898,11.119989395141602
1740481171.937985,3.7599964141845703,2.347638877618153,1740481171.9379866,3.7599964141845703,0.0,1740481171.9379885,3.7599964141845703,0.0,1740481171.9379907,3.7599964141845703,6.272157943047497,1740481171.9379914,3.7599964141845703,0.0,1740481171.9379928,3.7599964141845703,0.0,1740481171.9379935,3.7599964141845703,0.0,1740481171.9379945,3.7599964141845703,0.0,1740481171.9379954,3.7599964141845703,0.9941851445791459,1740481171.9379964,3.7599964141845703,0.0,1740481171.9379973,3.7599964141845703,0.03192561186447407,1740481171.937998,3.7599964141845703,0.0,1740481171.9379988,3.7599964141845703,0.9622595327146718,1740481179.3191392,11.139989376068115
1740481171.9582222,3.779996395111084,2.347638877618153,1740481171.9582238,3.779996395111084,0.0,1740481171.958226,3.779996395111084,0.0,1740481171.9582279,3.779996395111084,6.272157943047497,1740481171.9582288,3.779996395111084,0.0,1740481171.95823,3.779996395111084,0.0,1740481171.958231,3.779996395111084,0.0,1740481171.9582324,3.779996395111084,0.0,1740481171.958233,3.779996395111084,0.9941851445791459,1740481171.9582345,3.779996395111084,0.0,1740481171.9582355,3.779996395111084,0.03192561186447407,1740481171.9582365,3.779996395111084,0.0,1740481171.9582372,3.779996395111084,0.9622595327146718,1740481179.3379867,11.159989356994629
1740481171.9782128,3.7999963760375977,2.347638877618153,1740481171.978215,3.7999963760375977,0.0,1740481171.9782171,3.7999963760375977,0.0,1740481171.9782193,3.7999963760375977,6.272157943047497,1740481171.9782202,3.7999963760375977,0.0,1740481171.978222,3.7999963760375977,0.0,1740481171.9782228,3.7999963760375977,0.0,1740481171.9782238,3.7999963760375977,0.0,1740481171.9782248,3.7999963760375977,0.9941851445791459,1740481171.9782257,3.7999963760375977,0.0,1740481171.9782267,3.7999963760375977,0.03192561186447407,1740481171.9782274,3.7999963760375977,0.0,1740481171.9782286,3.7999963760375977,0.9622595327146718,1740481179.3578846,11.179989337921143
1740481171.9978406,3.8199963569641113,2.347638877618153,1740481171.9978426,3.8199963569641113,0.0,1740481171.9978445,3.8199963569641113,0.0,1740481171.9978466,3.8199963569641113,6.272157943047497,1740481171.9978473,3.8199963569641113,0.0,1740481171.9978485,3.8199963569641113,0.0,1740481171.9978497,3.8199963569641113,0.0,1740481171.9978507,3.8199963569641113,0.0,1740481171.9978514,3.8199963569641113,0.9941851445791459,1740481171.9978523,3.8199963569641113,0.0,1740481171.9978533,3.8199963569641113,0.03192561186447407,1740481171.997854,3.8199963569641113,0.0,1740481171.997855,3.8199963569641113,0.9622595327146718,1740481179.3779762,11.199989318847656
1740481172.0218134,3.839996337890625,2.4534495041910924,1740481172.0218155,3.839996337890625,0.0,1740481172.021818,3.839996337890625,0.0,1740481172.0218198,3.839996337890625,6.374523856260415,1740481172.0218208,3.839996337890625,0.0,1740481172.021822,3.839996337890625,0.0,1740481172.021823,3.839996337890625,0.0,1740481172.021824,3.839996337890625,0.0,1740481172.0218248,3.839996337890625,0.993642290277364,1740481172.0218258,3.839996337890625,0.06357709722632165,1740481172.0218265,3.839996337890625,0.09721834942497422,1740481172.0218277,3.839996337890625,0.0,1740481172.0218284,3.839996337890625,0.9605371760346616,1740481179.398089,11.21998929977417
1740481172.0381656,3.8599963188171387,2.4534495041910924,1740481172.0381677,3.8599963188171387,0.0,1740481172.03817,3.8599963188171387,0.0,1740481172.038172,3.8599963188171387,6.374523856260415,1740481172.038173,3.8599963188171387,0.0,1740481172.0381742,3.8599963188171387,0.0,1740481172.0381753,3.8599963188171387,0.0,1740481172.0381765,3.8599963188171387,0.0,1740481172.0381775,3.8599963188171387,0.993642290277364,1740481172.0381784,3.8599963188171387,0.06357709722632165,1740481172.0381794,3.8599963188171387,0.096682211469024,1740481172.0381804,3.8599963188171387,0.0,1740481172.038181,3.8599963188171387,0.9605371760346616,1740481179.4198177,11.239989280700684
1740481172.0607624,3.8799962997436523,2.4534495041910924,1740481172.060764,3.8799962997436523,0.0,1740481172.0607662,3.8799962997436523,0.0,1740481172.0607684,3.8799962997436523,6.374523856260415,1740481172.0607693,3.8799962997436523,0.0,1740481172.0607705,3.8799962997436523,0.0,1740481172.0607715,3.8799962997436523,0.0,1740481172.0607839,3.8799962997436523,0.0,1740481172.0607848,3.8799962997436523,0.993642290277364,1740481172.0607862,3.8799962997436523,0.06357709722632165,1740481172.060787,3.8799962997436523,0.096682211469024,1740481172.060788,3.8799962997436523,0.0,1740481172.060789,3.8799962997436523,0.9605371760346616,1740481179.4378529,11.259989261627197
1740481172.0782177,3.899996280670166,2.4534495041910924,1740481172.0782201,3.899996280670166,0.0,1740481172.0782223,3.899996280670166,0.0,1740481172.0782242,3.899996280670166,6.374523856260415,1740481172.0782251,3.899996280670166,0.0,1740481172.0782263,3.899996280670166,0.0,1740481172.0782275,3.899996280670166,0.0,1740481172.0782285,3.899996280670166,0.0,1740481172.0782294,3.899996280670166,0.993642290277364,1740481172.0782304,3.899996280670166,0.06357709722632165,1740481172.0782313,3.899996280670166,0.096682211469024,1740481172.0782323,3.899996280670166,0.0,1740481172.0782332,3.899996280670166,0.9605371760346616,1740481179.459351,11.279989242553711
1740481172.0982552,3.9199962615966797,2.4534495041910924,1740481172.0982566,3.9199962615966797,0.0,1740481172.098259,3.9199962615966797,0.0,1740481172.0982609,3.9199962615966797,6.374523856260415,1740481172.098262,3.9199962615966797,0.0,1740481172.098263,3.9199962615966797,0.0,1740481172.098264,3.9199962615966797,0.0,1740481172.0982652,3.9199962615966797,0.0,1740481172.0982661,3.9199962615966797,0.993642290277364,1740481172.098267,3.9199962615966797,0.06357709722632165,1740481172.0982678,3.9199962615966797,0.096682211469024,1740481172.0982687,3.9199962615966797,0.0,1740481172.0982695,3.9199962615966797,0.9605371760346616,1740481179.4778016,11.299989223480225
1740481172.1219013,3.9399962425231934,2.5592027563078537,1740481172.1219032,3.9399962425231934,0.0,1740481172.121905,3.9399962425231934,0.0,1740481172.121907,3.9399962425231934,6.486358916970404,1740481172.121908,3.9399962425231934,0.0,1740481172.1219091,3.9399962425231934,0.0,1740481172.1219103,3.9399962425231934,0.0,1740481172.121911,3.9399962425231934,0.0,1740481172.121912,3.9399962425231934,0.9945843568593686,1740481172.1219132,3.9399962425231934,0.054156431406318095,1740481172.121914,3.9399962425231934,0.08420868988158524,1740481172.1219146,3.9399962425231934,0.0,1740481172.1219153,3.9399962425231934,0.963578080331275,1740481179.4985328,11.319989204406738
1740481172.1380281,3.959996223449707,2.5592027563078537,1740481172.1380298,3.959996223449707,0.0,1740481172.1380322,3.959996223449707,0.0,1740481172.138034,3.959996223449707,6.486358916970404,1740481172.1380353,3.959996223449707,0.0,1740481172.1380365,3.959996223449707,0.0,1740481172.1380377,3.959996223449707,0.0,1740481172.1380389,3.959996223449707,0.0,1740481172.1380396,3.959996223449707,0.9945843568593686,1740481172.1380405,3.959996223449707,0.054156431406318095,1740481172.1380415,3.959996223449707,0.08516270793441172,1740481172.1380424,3.959996223449707,0.0,1740481172.1380432,3.959996223449707,0.963578080331275,1740481179.519249,11.339989185333252
1740481172.1606562,3.9799962043762207,2.5592027563078537,1740481172.1606576,3.9799962043762207,0.0,1740481172.16066,3.9799962043762207,0.0,1740481172.1606617,3.9799962043762207,6.486358916970404,1740481172.160663,3.9799962043762207,0.0,1740481172.160664,3.9799962043762207,0.0,1740481172.160665,3.9799962043762207,0.0,1740481172.1606662,3.9799962043762207,0.0,1740481172.160667,3.9799962043762207,0.9945843568593686,1740481172.160668,3.9799962043762207,0.054156431406318095,1740481172.1606686,3.9799962043762207,0.08516270793441172,1740481172.1606698,3.9799962043762207,0.0,1740481172.1606705,3.9799962043762207,0.963578080331275,1740481179.5377562,11.359989166259766
1740481172.178445,3.9999961853027344,2.5592027563078537,1740481172.1784468,3.9999961853027344,0.0,1740481172.1784492,3.9999961853027344,0.0,1740481172.178451,3.9999961853027344,6.486358916970404,1740481172.178452,3.9999961853027344,0.0,1740481172.1784532,3.9999961853027344,0.0,1740481172.1784542,3.9999961853027344,0.0,1740481172.178455,3.9999961853027344,0.0,1740481172.178456,3.9999961853027344,0.9945843568593686,1740481172.1784568,3.9999961853027344,0.054156431406318095,1740481172.1784575,3.9999961853027344,0.08516270793441172,1740481172.1784587,3.9999961853027344,0.0,1740481172.1784596,3.9999961853027344,0.963578080331275,1740481179.5577629,11.37998914718628
1740481172.1993582,4.019996166229248,2.5592027563078537,1740481172.19936,4.019996166229248,0.0,1740481172.1993623,4.019996166229248,0.0,1740481172.1993642,4.019996166229248,6.486358916970404,1740481172.1993651,4.019996166229248,0.0,1740481172.1993663,4.019996166229248,0.0,1740481172.1993675,4.019996166229248,0.0,1740481172.1993682,4.019996166229248,0.0,1740481172.1993692,4.019996166229248,0.9945843568593686,1740481172.1993701,4.019996166229248,0.054156431406318095,1740481172.199371,4.019996166229248,0.08516270793441172,1740481172.199372,4.019996166229248,0.0,1740481172.1993728,4.019996166229248,0.963578080331275,1740481179.578207,11.399989128112793
1740481172.222464,4.039996147155762,2.5592027563078537,1740481172.2224684,4.039996147155762,0.0,1740481172.2224712,4.039996147155762,0.0,1740481172.222474,4.039996147155762,6.486358916970404,1740481172.2224748,4.039996147155762,0.0,1740481172.222476,4.039996147155762,0.0,1740481172.2224777,4.039996147155762,0.0,1740481172.2224793,4.039996147155762,0.0,1740481172.2224803,4.039996147155762,0.9945843568593686,1740481172.2224822,4.039996147155762,0.054156431406318095,1740481172.2224832,4.039996147155762,0.08516270793441172,1740481172.2224846,4.039996147155762,0.0,1740481172.2224855,4.039996147155762,0.963578080331275,1740481179.5995076,11.419989109039307
1740481172.238143,4.059996128082275,2.665359000707424,1740481172.2381454,4.059996128082275,0.0,1740481172.2381477,4.059996128082275,0.017241360634201,1740481172.23815,4.059996128082275,6.509882820846109,1740481172.2381508,4.059996128082275,0.0,1740481172.2381523,4.059996128082275,0.0,1740481172.2381532,4.059996128082275,0.0,1740481172.2381544,4.059996128082275,0.0,1740481172.2381556,4.059996128082275,1.0000000000000004,1740481172.2381568,4.059996128082275,6.661338147750939e-15,1740481172.2381577,4.059996128082275,0.03431445427020394,1740481172.238159,4.059996128082275,0.0,1740481172.23816,4.059996128082275,0.9667193519520267,1740481179.6196196,11.43998908996582
1740481172.261053,4.079996109008789,2.665359000707424,1740481172.2610552,4.079996109008789,0.0,1740481172.2610574,4.079996109008789,0.017241360634201,1740481172.2610593,4.079996109008789,6.509882820846109,1740481172.2610602,4.079996109008789,0.0,1740481172.2610617,4.079996109008789,0.0,1740481172.2610624,4.079996109008789,0.0,1740481172.2610636,4.079996109008789,0.0,1740481172.2610648,4.079996109008789,1.0000000000000004,1740481172.2610657,4.079996109008789,6.661338147750939e-15,1740481172.2610664,4.079996109008789,0.033280648047980366,1740481172.2610676,4.079996109008789,0.0,1740481172.2610683,4.079996109008789,0.9667193519520267,1740481179.6374593,11.459989070892334
1740481172.2801056,4.099996089935303,2.665359000707424,1740481172.280107,4.099996089935303,0.0,1740481172.2801092,4.099996089935303,0.017241360634201,1740481172.280111,4.099996089935303,6.509882820846109,1740481172.2801118,4.099996089935303,0.0,1740481172.2801132,4.099996089935303,0.0,1740481172.2801142,4.099996089935303,0.0,1740481172.280115,4.099996089935303,0.0,1740481172.2801156,4.099996089935303,1.0000000000000004,1740481172.2801168,4.099996089935303,6.661338147750939e-15,1740481172.2801175,4.099996089935303,0.033280648047980366,1740481172.2801182,4.099996089935303,0.0,1740481172.2801192,4.099996089935303,0.9667193519520267,1740481179.658635,11.479989051818848
1740481172.2992628,4.119996070861816,2.665359000707424,1740481172.2992642,4.119996070861816,0.0,1740481172.2992666,4.119996070861816,0.017241360634201,1740481172.2992682,4.119996070861816,6.509882820846109,1740481172.2992694,4.119996070861816,0.0,1740481172.2992704,4.119996070861816,0.0,1740481172.2992713,4.119996070861816,0.0,1740481172.299285,4.119996070861816,0.0,1740481172.299287,4.119996070861816,1.0000000000000004,1740481172.299288,4.119996070861816,6.661338147750939e-15,1740481172.2992887,4.119996070861816,0.033280648047980366,1740481172.29929,4.119996070861816,0.0,1740481172.2992907,4.119996070861816,0.9667193519520267,1740481179.678342,11.499989032745361
1740481172.3222828,4.13999605178833,2.665359000707424,1740481172.3222842,4.13999605178833,0.0,1740481172.3222866,4.13999605178833,0.0,1740481172.3222888,4.13999605178833,6.598797704611478,1740481172.3222897,4.13999605178833,0.0,1740481172.3222907,4.13999605178833,0.0,1740481172.3222916,4.13999605178833,0.0,1740481172.3222928,4.13999605178833,0.0,1740481172.3222935,4.13999605178833,0.9954782356702803,1740481172.3222942,4.13999605178833,0.0,1740481172.3222952,4.13999605178833,0.028758883718253525,1740481172.3222961,4.13999605178833,0.0,1740481172.3222969,4.13999605178833,0.9667193519520267,1740481179.6982167,11.519989013671875
1740481172.3382654,4.159996032714844,2.771617677236139,1740481172.3382676,4.159996032714844,0.0,1740481172.3382707,4.159996032714844,0.017273507700469298,1740481172.338273,4.159996032714844,6.611702752244489,1740481172.338274,4.159996032714844,0.0,1740481172.3382754,4.159996032714844,0.0,1740481172.3382764,4.159996032714844,0.0,1740481172.3382773,4.159996032714844,0.0,1740481172.3382783,4.159996032714844,0.9954782356702803,1740481172.3382795,4.159996032714844,0.04521764329720179,1740481172.3382802,4.159996032714844,0.07715358982953618,1740481172.3382812,4.159996032714844,0.0,1740481172.3382819,4.159996032714844,0.964535121918298,1740481179.7186544,11.539988994598389
1740481172.3598661,4.179996013641357,2.771617677236139,1740481172.359868,4.179996013641357,0.0,1740481172.3598707,4.179996013641357,0.017273507700469298,1740481172.3598728,4.179996013641357,6.611702752244489,1740481172.3598738,4.179996013641357,0.0,1740481172.359875,4.179996013641357,0.0,1740481172.3598762,4.179996013641357,0.0,1740481172.3598776,4.179996013641357,0.0,1740481172.3598783,4.179996013641357,0.9954782356702803,1740481172.3598795,4.179996013641357,0.04521764329720179,1740481172.3598804,4.179996013641357,0.07616075704918401,1740481172.3598814,4.179996013641357,0.0,1740481172.3598824,4.179996013641357,0.964535121918298,1740481179.7379985,11.559988975524902
1740481172.3777785,4.199995994567871,2.771617677236139,1740481172.37778,4.199995994567871,0.0,1740481172.3777823,4.199995994567871,0.017273507700469298,1740481172.3777843,4.199995994567871,6.611702752244489,1740481172.3777854,4.199995994567871,0.0,1740481172.3777866,4.199995994567871,0.0,1740481172.3777876,4.199995994567871,0.0,1740481172.3777888,4.199995994567871,0.0,1740481172.3777895,4.199995994567871,0.9954782356702803,1740481172.3777905,4.199995994567871,0.04521764329720179,1740481172.3777914,4.199995994567871,0.07616075704918401,1740481172.3777924,4.199995994567871,0.0,1740481172.3777933,4.199995994567871,0.964535121918298,1740481179.7577453,11.579988956451416
1740481172.398203,4.219995975494385,2.771617677236139,1740481172.3982043,4.219995975494385,0.0,1740481172.3982065,4.219995975494385,0.017273507700469298,1740481172.3982086,4.219995975494385,6.611702752244489,1740481172.3982098,4.219995975494385,0.0,1740481172.3982108,4.219995975494385,0.0,1740481172.398212,4.219995975494385,0.0,1740481172.398213,4.219995975494385,0.0,1740481172.3982139,4.219995975494385,0.9954782356702803,1740481172.3982148,4.219995975494385,0.04521764329720179,1740481172.3982158,4.219995975494385,0.07616075704918401,1740481172.3982167,4.219995975494385,0.0,1740481172.3982174,4.219995975494385,0.964535121918298,1740481179.7792456,11.59998893737793
1740481172.422079,4.239995956420898,2.771617677236139,1740481172.4220808,4.239995956420898,0.0,1740481172.4220831,4.239995956420898,0.0,1740481172.4220848,4.239995956420898,6.700687921072735,1740481172.422086,4.239995956420898,0.0,1740481172.4220872,4.239995956420898,0.0,1740481172.4220881,4.239995956420898,0.0,1740481172.4220889,4.239995956420898,0.0,1740481172.42209,4.239995956420898,0.9948652261922886,1740481172.422091,4.239995956420898,0.0,1740481172.422092,4.239995956420898,0.03033010427399052,1740481172.422093,4.239995956420898,0.0,1740481172.4220939,4.239995956420898,0.964535121918298,1740481179.7989316,11.619988918304443
1740481172.438392,4.259995937347412,2.771617677236139,1740481172.4384077,4.259995937347412,0.0,1740481172.4384115,4.259995937347412,0.0,1740481172.4384136,4.259995937347412,6.700687921072735,1740481172.4384146,4.259995937347412,0.0,1740481172.4384158,4.259995937347412,0.0,1740481172.4384172,4.259995937347412,0.0,1740481172.4384181,4.259995937347412,0.0,1740481172.4384189,4.259995937347412,0.9948652261922886,1740481172.4384203,4.259995937347412,0.0,1740481172.438421,4.259995937347412,0.03033010427399052,1740481172.438422,4.259995937347412,0.0,1740481172.4384227,4.259995937347412,0.964535121918298,1740481179.8181798,11.639988899230957
1740481172.4597414,4.279995918273926,2.877816094627512,1740481172.4597447,4.279995918273926,0.0,1740481172.459748,4.279995918273926,0.01725308103054727,1740481172.4597504,4.279995918273926,6.7202324491408,1740481172.4597518,4.279995918273926,0.0,1740481172.4597535,4.279995918273926,0.0,1740481172.4597552,4.279995918273926,0.0,1740481172.4597566,4.279995918273926,0.0,1740481172.4597578,4.279995918273926,0.9948652261922886,1740481172.459759,4.279995918273926,0.05134773807711879,1740481172.4597604,4.279995918273926,0.08001133491807455,1740481172.4597614,4.279995918273926,0.0,1740481172.4597626,4.279995918273926,0.9656808454370569,1740481179.8385496,11.65998888015747
1740481172.4780025,4.2999958992004395,2.877816094627512,1740481172.4780042,4.2999958992004395,0.0,1740481172.4780064,4.2999958992004395,0.01725308103054727,1740481172.4780083,4.2999958992004395,6.7202324491408,1740481172.4780095,4.2999958992004395,0.0,1740481172.4780107,4.2999958992004395,0.0,1740481172.4780116,4.2999958992004395,0.0,1740481172.4780126,4.2999958992004395,0.0,1740481172.4780135,4.2999958992004395,0.9948652261922886,1740481172.4780145,4.2999958992004395,0.05134773807711879,1740481172.4780152,4.2999958992004395,0.08053211883235045,1740481172.478016,4.2999958992004395,0.0,1740481172.478017,4.2999958992004395,0.9656808454370569,1740481179.8595586,11.679988861083984
1740481172.4980793,4.319995880126953,2.877816094627512,1740481172.498081,4.319995880126953,0.0,1740481172.4980834,4.319995880126953,0.01725308103054727,1740481172.4980853,4.319995880126953,6.7202324491408,1740481172.4980865,4.319995880126953,0.0,1740481172.4980876,4.319995880126953,0.0,1740481172.4980886,4.319995880126953,0.0,1740481172.49809,4.319995880126953,0.0,1740481172.4980912,4.319995880126953,0.9948652261922886,1740481172.4980922,4.319995880126953,0.05134773807711879,1740481172.4980931,4.319995880126953,0.08053211883235045,1740481172.498094,4.319995880126953,0.0,1740481172.4980948,4.319995880126953,0.9656808454370569,1740481179.8806162,11.699988842010498
1740481172.5227218,4.339995861053467,2.877816094627512,1740481172.5227234,4.339995861053467,0.0,1740481172.5227256,4.339995861053467,0.0,1740481172.5227275,4.339995861053467,6.8091777855016264,1740481172.5227284,4.339995861053467,0.0,1740481172.5227294,4.339995861053467,0.0,1740481172.5227306,4.339995861053467,0.0,1740481172.5227315,4.339995861053467,0.0,1740481172.5227325,4.339995861053467,0.9951916337948117,1740481172.5227332,4.339995861053467,0.0,1740481172.5227342,4.339995861053467,0.02951078835775478,1740481172.522735,4.339995861053467,0.0,1740481172.5227358,4.339995861053467,0.9656808454370569,1740481179.897898,11.719988822937012
