x,y,z
2.9204037189483643,-1.796044111251831,-0.06187323108315468
2.7716522216796875,-2.1592328548431396,-0.0643652081489563
2.604473352432251,-2.5127835273742676,-0.04355379566550255
2.6202967166900635,-2.552968978881836,-0.35934358835220337
2.6542136669158936,-2.556710958480835,-0.6536697149276733
2.8199777603149414,-2.199381113052368,-0.6330987811088562
2.9731509685516357,-1.827086091041565,-0.6589319705963135
2.9462642669677734,-1.7901031970977783,-0.35572129487991333
